experiment_id,pipeline_name,node_name,model_variant,cpu_request,memory_request,max_batch_size,max_batch_time,load,load_duration,series,series_meta,replicas,no_engine,mode,data_type,benchmark_duration
27,audio-qa,audio,facebook-s2t-small-librispeech-asr,1,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
28,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,8,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
29,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,8,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
30,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
31,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,8,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
32,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,8,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
33,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
34,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,8,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
35,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,8,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
36,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
37,audio-qa,audio,facebook-s2t-small-librispeech-asr,1,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
38,audio-qa,audio,facebook-s2t-small-librispeech-asr,1,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
39,audio-qa,audio,facebook-s2t-small-librispeech-asr,1,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
40,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
41,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
42,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
43,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
44,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
45,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
46,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
47,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
48,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
49,audio-qa,audio,facebook-s2t-small-librispeech-asr,1,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
50,audio-qa,audio,facebook-s2t-small-librispeech-asr,1,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
51,audio-qa,audio,facebook-s2t-small-librispeech-asr,1,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
52,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
53,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
54,audio-qa,audio,facebook-s2t-small-librispeech-asr,2,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
55,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
56,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
57,audio-qa,audio,facebook-s2t-small-librispeech-asr,4,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
58,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
59,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
60,audio-qa,audio,facebook-s2t-small-librispeech-asr,8,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
61,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
62,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
63,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
64,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
65,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
66,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
67,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
68,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
69,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
70,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
71,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
72,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
73,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
74,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
75,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,2,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
76,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
77,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
78,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,2,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
79,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
80,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
81,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,2,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
82,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
83,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
84,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,2,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
85,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,8,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
86,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,8,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
87,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
88,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,8,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
89,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,8,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
90,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
91,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,8,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
92,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,8,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
93,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
94,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,8,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
95,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,8,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
96,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,8,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
97,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
98,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
99,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
100,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
101,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
102,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
103,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
104,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
105,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
106,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,32,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
107,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,32,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
108,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,32,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
109,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
110,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
111,audio-qa,audio,facebook-s2t-medium-librispeech-asr,1,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
112,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
113,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
114,audio-qa,audio,facebook-s2t-medium-librispeech-asr,2,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
115,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
116,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
117,audio-qa,audio,facebook-s2t-medium-librispeech-asr,4,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
118,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,64,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
119,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,64,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
120,audio-qa,audio,facebook-s2t-medium-librispeech-asr,8,10Gi,64,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
121,audio-qa,audio,facebook-s2t-large-librispeech-asr,1,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
122,audio-qa,audio,facebook-s2t-large-librispeech-asr,1,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
123,audio-qa,audio,facebook-s2t-large-librispeech-asr,1,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
124,audio-qa,audio,facebook-s2t-large-librispeech-asr,2,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
125,audio-qa,audio,facebook-s2t-large-librispeech-asr,2,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
126,audio-qa,audio,facebook-s2t-large-librispeech-asr,2,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
127,audio-qa,audio,facebook-s2t-large-librispeech-asr,4,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
128,audio-qa,audio,facebook-s2t-large-librispeech-asr,4,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
129,audio-qa,audio,facebook-s2t-large-librispeech-asr,4,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
130,audio-qa,audio,facebook-s2t-large-librispeech-asr,8,10Gi,1,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
131,audio-qa,audio,facebook-s2t-large-librispeech-asr,8,10Gi,1,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
132,audio-qa,audio,facebook-s2t-large-librispeech-asr,8,10Gi,1,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
133,audio-qa,audio,facebook-s2t-large-librispeech-asr,1,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
134,audio-qa,audio,facebook-s2t-large-librispeech-asr,1,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
135,audio-qa,audio,facebook-s2t-large-librispeech-asr,1,10Gi,2,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
136,audio-qa,audio,facebook-s2t-large-librispeech-asr,2,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
137,audio-qa,audio,facebook-s2t-large-librispeech-asr,2,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
138,audio-qa,audio,facebook-s2t-large-librispeech-asr,2,10Gi,2,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
139,audio-qa,audio,facebook-s2t-large-librispeech-asr,4,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
140,audio-qa,audio,facebook-s2t-large-librispeech-asr,4,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
141,audio-qa,audio,facebook-s2t-large-librispeech-asr,4,10Gi,2,1,20,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
142,audio-qa,audio,facebook-s2t-large-librispeech-asr,8,10Gi,2,1,1,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
143,audio-qa,audio,facebook-s2t-large-librispeech-asr,8,10Gi,2,1,10,60,85,Final profile on: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,False,step,audio,1
