experiment_id,pipeline_name,node_name,model_variant,cpu_request,memory_request,max_batch_size,max_batch_time,load,load_duration,series,series_meta,replicas,no_engine,mode,data_type,benchmark_duration
12,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,1,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
13,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
14,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
15,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
16,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
17,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
18,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
19,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
20,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
21,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
22,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
23,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
24,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
25,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
26,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
27,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
28,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
29,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
30,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
31,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
32,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
33,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
34,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
35,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
36,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
37,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
38,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
39,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
40,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
41,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
42,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
43,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
44,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
45,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
46,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
47,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
48,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
49,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,64,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
50,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,64,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
51,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,1,10Gi,64,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
52,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,64,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
53,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,64,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
54,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,2,10Gi,64,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
55,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,64,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
56,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,64,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
57,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,4,10Gi,64,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
58,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,64,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
59,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,64,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
60,audio-sent,nlp-sent,huggingface-distilbert-base-uncased-finetuned-mnli,8,10Gi,64,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
61,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,1,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
62,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,1,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
63,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,1,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
64,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,1,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
65,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,1,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
66,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,1,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
67,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,1,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
68,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,1,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
69,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,1,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
70,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,1,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
71,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,1,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
72,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,1,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
73,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
74,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
75,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
76,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
77,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
78,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
79,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
80,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
81,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
82,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,2,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
83,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,2,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
84,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,2,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
85,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
86,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
87,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
88,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
89,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
90,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
91,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
92,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
93,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
94,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,8,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
95,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,8,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
96,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,8,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
97,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
98,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
99,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
100,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
101,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
102,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
103,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
104,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
105,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,4,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
106,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,32,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
107,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,32,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
108,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,8,10Gi,32,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
109,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,64,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
110,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,64,1,10,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
111,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,1,10Gi,64,1,20,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
112,audio-sent,nlp-sent,huggingface-prunebert-base-uncased-6-finepruned-w-distil-mnli,2,10Gi,64,1,1,60,88,"checking the effect of changing all variables,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,step,text,1
