experiment_id,pipeline_name,node_name,model_variant,cpu_request,memory_request,max_batch_size,max_batch_time,load,load_duration,series,series_meta,replicas,no_engine,mode,data_type,benchmark_duration
62,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
63,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
64,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
65,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
66,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
67,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
68,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
69,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
70,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
71,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
72,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
73,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
74,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
75,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
76,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
77,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
78,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
79,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
80,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
81,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
82,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
83,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
84,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
85,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
86,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
87,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
88,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
89,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
90,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
91,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,32,1,1,60,97,testing static trace,1,False,step,text,1
92,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,32,1,10,60,97,testing static trace,1,False,step,text,1
93,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,32,1,20,60,97,testing static trace,1,False,step,text,1
94,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,32,1,1,60,97,testing static trace,1,False,step,text,1
95,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,32,1,10,60,97,testing static trace,1,False,step,text,1
96,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,32,1,20,60,97,testing static trace,1,False,step,text,1
97,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,32,1,1,60,97,testing static trace,1,False,step,text,1
98,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,32,1,10,60,97,testing static trace,1,False,step,text,1
99,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,32,1,20,60,97,testing static trace,1,False,step,text,1
100,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,32,1,1,60,97,testing static trace,1,False,step,text,1
101,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,32,1,10,60,97,testing static trace,1,False,step,text,1
102,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,32,1,20,60,97,testing static trace,1,False,step,text,1
103,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,32,1,1,60,97,testing static trace,1,False,step,text,1
104,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,32,1,10,60,97,testing static trace,1,False,step,text,1
105,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,32,1,20,60,97,testing static trace,1,False,step,text,1
106,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,32,1,1,60,97,testing static trace,1,False,step,text,1
107,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,32,1,10,60,97,testing static trace,1,False,step,text,1
108,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,32,1,20,60,97,testing static trace,1,False,step,text,1
109,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,64,1,1,60,97,testing static trace,1,False,step,text,1
110,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,64,1,10,60,97,testing static trace,1,False,step,text,1
111,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,1,10Gi,64,1,20,60,97,testing static trace,1,False,step,text,1
112,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,64,1,1,60,97,testing static trace,1,False,step,text,1
113,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,64,1,10,60,97,testing static trace,1,False,step,text,1
114,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,2,10Gi,64,1,20,60,97,testing static trace,1,False,step,text,1
115,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,64,1,1,60,97,testing static trace,1,False,step,text,1
116,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,64,1,10,60,97,testing static trace,1,False,step,text,1
117,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,4,10Gi,64,1,20,60,97,testing static trace,1,False,step,text,1
118,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,64,1,1,60,97,testing static trace,1,False,step,text,1
119,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,64,1,10,60,97,testing static trace,1,False,step,text,1
120,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,8,10Gi,64,1,20,60,97,testing static trace,1,False,step,text,1
121,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,64,1,1,60,97,testing static trace,1,False,step,text,1
122,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,64,1,10,60,97,testing static trace,1,False,step,text,1
123,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,16,10Gi,64,1,20,60,97,testing static trace,1,False,step,text,1
124,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,64,1,1,60,97,testing static trace,1,False,step,text,1
125,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,64,1,10,60,97,testing static trace,1,False,step,text,1
126,nlp,nlp-sum,sshleifer-distilbart-cnn-12-6,32,10Gi,64,1,20,60,97,testing static trace,1,False,step,text,1
127,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,1,1,1,60,97,testing static trace,1,False,step,text,1
128,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,1,1,10,60,97,testing static trace,1,False,step,text,1
129,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,1,1,20,60,97,testing static trace,1,False,step,text,1
130,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,1,1,1,60,97,testing static trace,1,False,step,text,1
131,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,1,1,10,60,97,testing static trace,1,False,step,text,1
132,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,1,1,20,60,97,testing static trace,1,False,step,text,1
133,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,1,1,1,60,97,testing static trace,1,False,step,text,1
134,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,1,1,10,60,97,testing static trace,1,False,step,text,1
135,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,1,1,20,60,97,testing static trace,1,False,step,text,1
136,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,1,1,1,60,97,testing static trace,1,False,step,text,1
137,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,1,1,10,60,97,testing static trace,1,False,step,text,1
138,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,1,1,20,60,97,testing static trace,1,False,step,text,1
139,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,1,1,1,60,97,testing static trace,1,False,step,text,1
140,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,1,1,10,60,97,testing static trace,1,False,step,text,1
141,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,1,1,20,60,97,testing static trace,1,False,step,text,1
142,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,1,1,1,60,97,testing static trace,1,False,step,text,1
143,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,1,1,10,60,97,testing static trace,1,False,step,text,1
144,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,1,1,20,60,97,testing static trace,1,False,step,text,1
145,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,2,1,1,60,97,testing static trace,1,False,step,text,1
146,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,2,1,10,60,97,testing static trace,1,False,step,text,1
147,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,2,1,20,60,97,testing static trace,1,False,step,text,1
148,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,2,1,1,60,97,testing static trace,1,False,step,text,1
149,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,2,1,10,60,97,testing static trace,1,False,step,text,1
150,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,2,1,20,60,97,testing static trace,1,False,step,text,1
151,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,2,1,1,60,97,testing static trace,1,False,step,text,1
152,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,2,1,10,60,97,testing static trace,1,False,step,text,1
153,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,2,1,20,60,97,testing static trace,1,False,step,text,1
154,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,2,1,1,60,97,testing static trace,1,False,step,text,1
155,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,2,1,10,60,97,testing static trace,1,False,step,text,1
156,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,2,1,20,60,97,testing static trace,1,False,step,text,1
157,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,2,1,1,60,97,testing static trace,1,False,step,text,1
158,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,2,1,10,60,97,testing static trace,1,False,step,text,1
159,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,2,1,20,60,97,testing static trace,1,False,step,text,1
160,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,2,1,1,60,97,testing static trace,1,False,step,text,1
161,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,2,1,10,60,97,testing static trace,1,False,step,text,1
162,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,2,1,20,60,97,testing static trace,1,False,step,text,1
163,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,4,1,1,60,97,testing static trace,1,False,step,text,1
164,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,4,1,10,60,97,testing static trace,1,False,step,text,1
165,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,4,1,20,60,97,testing static trace,1,False,step,text,1
166,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,4,1,1,60,97,testing static trace,1,False,step,text,1
167,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,4,1,10,60,97,testing static trace,1,False,step,text,1
168,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,4,1,20,60,97,testing static trace,1,False,step,text,1
169,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,4,1,1,60,97,testing static trace,1,False,step,text,1
170,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,4,1,10,60,97,testing static trace,1,False,step,text,1
171,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,4,1,20,60,97,testing static trace,1,False,step,text,1
172,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,4,1,1,60,97,testing static trace,1,False,step,text,1
173,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,4,1,10,60,97,testing static trace,1,False,step,text,1
174,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,4,1,20,60,97,testing static trace,1,False,step,text,1
175,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,4,1,1,60,97,testing static trace,1,False,step,text,1
176,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,4,1,10,60,97,testing static trace,1,False,step,text,1
177,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,4,1,20,60,97,testing static trace,1,False,step,text,1
178,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,4,1,1,60,97,testing static trace,1,False,step,text,1
179,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,4,1,10,60,97,testing static trace,1,False,step,text,1
180,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,4,1,20,60,97,testing static trace,1,False,step,text,1
181,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
182,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
183,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
184,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
185,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
186,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
187,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
188,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
189,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
190,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
191,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
192,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
193,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
194,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
195,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
196,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,8,1,1,60,97,testing static trace,1,False,step,text,1
197,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,8,1,10,60,97,testing static trace,1,False,step,text,1
198,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,32,10Gi,8,1,20,60,97,testing static trace,1,False,step,text,1
199,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
200,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
201,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,1,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
202,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
203,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
204,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,2,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
205,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
206,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
207,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,4,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
208,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
209,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
210,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,8,10Gi,16,1,20,60,97,testing static trace,1,False,step,text,1
211,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,16,1,1,60,97,testing static trace,1,False,step,text,1
212,nlp,nlp-sum,sshleifer-distilbart-xsum-12-3,16,10Gi,16,1,10,60,97,testing static trace,1,False,step,text,1
